drug_id,receptor_id,pdb_id,pose_id,vina_score_kcal_mol,vina_seed,exhaustiveness,num_modes,pose_pdbqt,pose_pdb,status
triazolam,alpha1_beta3_gamma2,6HUP,2,-7.186,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_02.pdb,docked
triazolam,alpha1_beta3_gamma2,6HUP,3,-6.914,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_03.pdb,docked
triazolam,alpha1_beta3_gamma2,6HUP,4,-6.672,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_04.pdb,docked
triazolam,alpha1_beta3_gamma2,6HUP,5,-6.443,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_05.pdb,docked
triazolam,alpha1_beta3_gamma2,6HUP,6,-6.366,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_06.pdb,docked
triazolam,alpha1_beta3_gamma2,6HUP,7,-6.112,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_07.pdb,docked
triazolam,alpha1_beta3_gamma2,6HUP,8,-5.971,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_08.pdb,docked
triazolam,alpha1_beta3_gamma2,6HUP,9,-5.623,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha1_beta3_gamma2/pose_pdb/pose_09.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,1,-7.699,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_01.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,2,-7.588,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_02.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,3,-7.119,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_03.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,4,-6.94,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_04.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,5,-6.849,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_05.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,6,-6.727,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_06.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,7,-6.103,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_07.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,8,-6.027,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_08.pdb,docked
zolpidem,alpha1_beta3_gamma2,6HUP,9,-6.007,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha1_beta3_gamma2/pose_pdb/pose_09.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,1,-7.218,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_01.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,2,-7.088,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_02.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,3,-6.552,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_03.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,4,-6.545,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_04.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,5,-6.479,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_05.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,6,-6.434,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_06.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,7,-6.335,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_07.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,8,-6.19,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_08.pdb,docked
diazepam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,9,-6.04,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/diazepam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_09.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,1,-7.161,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_01.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,2,-7.133,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_02.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,3,-6.877,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_03.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,4,-6.449,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_04.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,5,-6.361,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_05.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,6,-6.353,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_06.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,7,-6.303,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_07.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,8,-6.253,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_08.pdb,docked
triazolam,alpha2_beta3_gamma2_local_9CTJ,9CTJ,9,-6.219,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/triazolam__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_09.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,1,-7.067,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_01.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,2,-7.063,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_02.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,3,-6.988,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_03.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,4,-6.877,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_04.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,5,-6.6,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_05.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,6,-6.594,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_06.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,7,-6.405,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_07.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,8,-6.081,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_08.pdb,docked
zolpidem,alpha2_beta3_gamma2_local_9CTJ,9CTJ,9,-5.991,20260917,8,9,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/poses.pdbqt,/Users/k-atsumi/Documents/Codex/2026-09-17/files-pasted-by-the-user-benzodiazepine/data/raw/strict3/docking/zolpidem__alpha2_beta3_gamma2_local_9CTJ/pose_pdb/pose_09.pdb,docked
